row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
149419,2017,085,McLeod,MEDICARE,4,65 - 74 years,M,16,Outpatient Other,"1,434",119,192,"$86,105.66",$723.58,$22.02,"$69,021.38",$580.01,$21.76,"$17,084.28",$143.57,$0.00
150619,2017,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,328,Clinic/Office,"6,284","3,206","3,655","$393,831.03",$122.84,$61.23,"$387,252.87",$120.79,$60.09,"$6,578.16",$2.05,$0.00
151387,2017,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,123,Hospital Inpatient,"1,834",182,"1,400","$1,501,347.19","$8,249.16","$5,196.03","$1,500,686.39","$8,245.53","$5,196.03",$660.80,$3.63,$0.00
152227,2017,101,Murray,MEDICARE,3,45 - 64 years,F,35,Independent Lab,284,76,409,"$6,190.90",$81.46,$38.08,"$6,040.09",$79.47,$37.42,$150.81,$1.98,$0.00
152923,2017,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,13,Clinic/Office,203,83,138,"$4,692.25",$56.53,$37.27,"$4,367.86",$52.62,$36.38,$324.39,$3.91,$0.00
153715,2017,109,Olmsted,MEDICARE,3,45 - 64 years,M,201,Ambulance,"1,155",468,"2,324","$215,355.85",$460.16,$446.87,"$172,135.83",$367.81,$354.96,"$43,220.02",$92.35,$89.45
154675,2017,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,656,Hospital Outpatient,"7,508","2,111","7,299","$920,167.86",$435.89,$129.93,"$920,167.86",$435.89,$129.93,$0.00,$0.00,$0.00
155755,2017,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,449,Clinic/Office,"4,893","2,550","5,041","$211,361.86",$82.89,$79.47,"$211,361.86",$82.89,$79.47,$0.00,$0.00,$0.00
156715,2017,127,Redwood,COMMERCIAL,1,18 years and under,F,36,Other,185,85,413,"$29,539.44",$347.52,$147.20,"$13,344.14",$156.99,$16.00,"$16,195.30",$190.53,$104.00
146490,2017,069,Kittson,COMMERCIAL,3,45 - 64 years,M,20,Emergency department,70,32,204,"$28,691.09",$896.60,$544.28,"$14,569.58",$455.30,$107.60,"$14,121.51",$441.30,$20.12
147666,2017,075,Lake,MEDICARE,3,45 - 64 years,F,190,Hospital Outpatient,"8,746","1,739","2,186","$712,499.09",$409.72,$165.90,"$575,314.40",$330.83,$134.12,"$137,184.69",$78.89,$21.43
148698,2017,083,Lyon,COMMERCIAL,1,18 years and under,M,42,Emergency department,135,49,463,"$37,588.61",$767.11,$592.28,"$13,604.85",$277.65,$13.14,"$23,983.76",$489.46,$394.32
149562,2017,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,76,Ambulance,"1,196",630,844,"$106,836.25",$169.58,$82.98,"$106,830.05",$169.57,$82.98,$6.20,$0.01,$0.00
150498,2017,093,Meeker,COMMERCIAL,3,45 - 64 years,M,27,Ambulance,147,50,307,"$148,702.35","$2,974.05","$1,617.27","$125,121.53","$2,502.43",$465.60,"$23,580.82",$471.62,$0.00
151458,2017,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,18,Clinic/Office,124,74,206,"$9,082.48",$122.74,$22.35,"$9,054.78",$122.36,$21.81,$27.70,$0.37,$0.00
152274,2017,101,Murray,MEDICARE,4,65 - 74 years,M,174,Other,"1,327",542,"2,066","$81,857.22",$151.03,$88.22,"$74,674.41",$137.78,$78.47,"$7,182.81",$13.25,$0.00
153306,2017,107,Norman,MEDICARE,4,65 - 74 years,F,13,Ambulance,149,49,156,"$12,906.11",$263.39,$219.58,"$12,046.46",$245.85,$219.58,$859.65,$17.54,$0.00
154026,2017,111,Otter Tail,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,59,Hospital Outpatient,"1,426",342,681,"$76,025.77",$222.30,$25.20,"$74,928.95",$219.09,$25.15,"$1,096.82",$3.21,$0.00
154938,2017,117,Pipestone,COMMERCIAL,1,18 years and under,M,213,Clinic/Office,"1,788",910,"2,361","$157,714.94",$173.31,$126.00,"$106,770.80",$117.33,$68.00,"$50,944.14",$55.98,$22.64
156090,2017,123,Ramsey,COMMERCIAL,4,65 - 74 years,F,153,Hospital Inpatient Professional Services,"2,401",959,"1,766","$482,394.96",$503.02,$79.44,"$459,619.89",$479.27,$74.15,"$22,775.07",$23.75,$0.00
157050,2017,127,Redwood,MEDICARE,5,75 years and older,M,37,Ambulatory Surgery,244,49,444,"$61,731.71","$1,259.83","$1,164.35","$54,991.04","$1,122.27","$1,053.87","$6,740.67",$137.56,$50.00
134403,2017,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,106,Hospital Inpatient,"1,156",128,978,"$2,180,983.73","$17,038.94","$2,627.17","$2,180,983.73","$17,038.94","$2,627.17",$0.00,$0.00,$0.00
135051,2017,009,Benton,COMMERCIAL,1,18 years and under,M,"1,358",Clinic/Office,"15,734","6,549","15,447","$1,420,925.76",$216.97,$165.56,"$1,024,662.61",$156.46,$97.76,"$396,263.15",$60.51,$0.00
135987,2017,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,17,Emergency department,141,47,201,"$4,640.83",$98.74,$42.07,"$4,637.73",$98.68,$42.07,$3.10,$0.07,$0.00
136779,2017,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,19,Hospice,228,151,134,"$224,519.79","$1,486.89",$0.00,"$224,519.79","$1,486.89",$0.00,$0.00,$0.00,$0.00
137667,2017,021,Cass,MEDICARE,3,45 - 64 years,F,11,Outpatient Other,"1,753",83,122,"$126,196.34","$1,520.44",$659.45,"$97,037.70","$1,169.13",$606.62,"$29,158.64",$351.31,$134.25
138603,2017,027,Clay,COMMERCIAL,5,75 years and older,F,15,Hospital Inpatient,240,22,180,"$41,124.26","$1,869.28","$1,045.90","$34,797.92","$1,581.72",$516.00,"$6,326.34",$287.56,$266.34
139443,2017,031,Cook,MEDICARE,3,45 - 64 years,F,17,Hospital Inpatient Professional Services,328,112,193,"$47,992.81",$428.51,$214.92,"$40,561.76",$362.16,$171.24,"$7,431.05",$66.35,$37.95
140235,2017,035,Crow Wing,MEDICARE,4,65 - 74 years,M,31,Hospice,"1,698",85,285,"$288,014.44","$3,388.41","$4,108.12","$288,014.44","$3,388.41","$4,108.12",$0.00,$0.00,$0.00
140883,2017,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,21,Outpatient Other,295,277,234,"$29,756.93",$107.43,$105.09,"$29,756.93",$107.43,$105.09,$0.00,$0.00,$0.00
141795,2017,043,Faribault,MEDICARE,4,65 - 74 years,F,299,Other,"2,923","1,350","3,575","$283,988.16",$210.36,$95.91,"$275,098.48",$203.78,$93.68,"$8,889.68",$6.58,$0.00
142587,2017,047,Freeborn,MEDICARE,5,75 years and older,F,760,Emergency department,"7,752","1,666","8,702","$518,565.05",$311.26,$220.78,"$473,832.72",$284.41,$193.13,"$44,732.33",$26.85,$12.03
143451,2017,053,Hennepin,COMMERCIAL,3,45 - 64 years,M,"5,905",Independent Lab,"55,469","11,270","68,428","$2,827,508.35",$250.89,$111.47,"$2,255,520.17",$200.13,$68.54,"$571,988.18",$50.75,$0.00
144123,2017,055,Houston,MEDICARE,5,75 years and older,F,386,Emergency department,"2,852",903,"4,419","$210,889.46",$233.54,$156.13,"$191,197.10",$211.74,$128.93,"$19,692.36",$21.81,$2.23
144867,2017,059,Isanti,MEDICARE,4,65 - 74 years,F,218,DME (Durable Medical Equipment),"1,935","1,069","2,585","$149,106.15",$139.48,$44.70,"$135,171.47",$126.45,$40.60,"$13,934.68",$13.04,$3.33
145587,2017,063,Jackson,MEDICARE,3,45 - 64 years,F,26,Hospital Inpatient Professional Services,612,191,309,"$52,983.50",$277.40,$132.38,"$43,771.96",$229.17,$105.47,"$9,211.54",$48.23,$21.03
146523,2017,069,Kittson,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,166,Clinic/Office,"1,418",790,"1,865","$48,877.75",$61.87,$30.12,"$48,877.75",$61.87,$30.12,$0.00,$0.00,$0.00
147555,2017,075,Lake,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,20,DME (Durable Medical Equipment),138,79,206,"$8,081.63",$102.30,$57.90,"$8,081.63",$102.30,$57.90,$0.00,$0.00,$0.00
148827,2017,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,389,Emergency department,"2,396",816,"4,135","$258,407.82",$316.68,$265.86,"$256,880.04",$314.80,$262.00,"$1,527.78",$1.87,$0.00
149715,2017,087,Mahnomen,MEDICARE,4,65 - 74 years,M,21,Hospital Inpatient Professional Services,469,150,245,"$60,589.28",$403.93,$144.88,"$54,295.72",$361.97,$139.79,"$6,293.56",$41.96,$0.00
150531,2017,093,Meeker,COMMERCIAL,4,65 - 74 years,M,23,Hospital Outpatient,625,180,276,"$141,979.25",$788.77,$236.24,"$116,758.48",$648.66,$231.19,"$25,220.77",$140.12,$0.00
151419,2017,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,14,Hospital Inpatient Professional Services,101,45,153,"$2,518.69",$55.97,$20.61,"$2,518.69",$55.97,$20.61,$0.00,$0.00,$0.00
152283,2017,101,Murray,MEDICARE,5,75 years and older,F,124,Hospital Inpatient,"2,828",212,"1,360","$2,214,101.59","$10,443.88","$11,991.17","$2,048,646.37","$9,663.43","$10,910.97","$165,455.22",$780.45,"$1,316.00"
153339,2017,107,Norman,MEDICARE,5,75 years and older,F,56,DME (Durable Medical Equipment),377,247,647,"$21,455.93",$86.87,$45.76,"$19,302.88",$78.15,$31.11,"$2,153.05",$8.72,$3.33
154107,2017,111,Otter Tail,MEDICARE,3,45 - 64 years,F,284,Emergency department,"2,632",651,"3,318","$118,677.65",$182.30,$127.88,"$101,876.06",$156.49,$106.03,"$16,801.59",$25.81,$12.03
155259,2017,119,Polk,COMMERCIAL,1,18 years and under,F,33,Emergency department,133,59,379,"$32,176.08",$545.36,$374.56,"$17,874.24",$302.95,$9.58,"$14,301.84",$242.40,$153.75
156147,2017,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,513,Home Health,"6,866","5,884","4,479","$2,298,365.89",$390.61,$360.64,"$2,298,365.89",$390.61,$360.64,$0.00,$0.00,$0.00
157059,2017,127,Redwood,MEDICARE,5,75 years and older,M,75,Independent Lab,354,116,879,"$10,632.99",$91.66,$40.88,"$10,298.88",$88.78,$36.84,$334.11,$2.88,$0.00
156064,2017,123,Ramsey,COMMERCIAL,3,45 - 64 years,F,68,Outpatient Other,"7,276","2,790",802,"$1,062,297.53",$380.75,$226.60,"$1,031,928.25",$369.87,$226.60,"$30,369.28",$10.89,$0.00
156880,2017,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,119,Other,"10,334","7,704","1,386","$1,347,191.53",$174.87,$144.18,"$1,346,602.63",$174.79,$144.18,$588.90,$0.08,$0.00
157816,2017,131,Rice,MEDICARE,5,75 years and older,F,369,Inpatient Non-acute,"11,387","1,773","4,032","$4,079,177.93","$2,300.72",$85.23,"$3,644,222.89","$2,055.40",$84.80,"$434,955.04",$245.32,$0.00
158848,2017,137,Saint Louis,MEDICARE,3,45 - 64 years,M,127,Inpatient Non-acute,"3,811",471,"1,422","$1,368,126.27","$2,904.73",$511.17,"$1,177,303.55","$2,499.58",$440.42,"$190,822.72",$405.14,$0.00
159568,2017,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,178,Hospital Inpatient,"3,038",265,"1,892","$3,002,952.24","$11,331.90","$5,610.95","$2,998,646.44","$11,315.65","$5,600.60","$4,305.80",$16.25,$0.00
160312,2017,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,272,Hospital Inpatient Professional Services,"4,009","2,191","2,793","$345,749.94",$157.80,$104.25,"$344,893.74",$157.41,$104.20,$856.20,$0.39,$0.00
160936,2017,149,Stevens,COMMERCIAL,1,18 years and under,M,150,Clinic/Office,"1,168",539,"1,679","$98,691.26",$183.10,$112.51,"$74,467.10",$138.16,$91.59,"$24,224.16",$44.94,$0.00
162088,2017,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,DME (Durable Medical Equipment),78,41,132,"$4,228.92",$103.14,$13.80,"$4,228.92",$103.14,$13.80,$0.00,$0.00,$0.00
162904,2017,159,Wadena,MEDICARE,3,45 - 64 years,F,397,Hospital Outpatient,"20,758","3,253","4,523","$2,006,855.86",$616.92,$151.83,"$1,432,655.05",$440.41,$120.49,"$574,200.81",$176.51,$7.92
163696,2017,163,Washington,MEDICARE,3,45 - 64 years,M,271,Ambulatory Surgery,"1,720",344,"3,143","$513,262.77","$1,492.04",$985.74,"$459,065.87","$1,334.49",$916.09,"$54,196.90",$157.55,$55.85
164584,2017,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,902,Other,"25,093","17,593","9,862","$3,539,689.63",$201.20,$123.78,"$3,539,689.63",$201.20,$123.78,$0.00,$0.00,$0.00
165568,2017,173,Yellow Medicine,MEDICARE,4,65 - 74 years,M,61,Hospital Inpatient,"1,538",131,697,"$1,426,256.91","$10,887.46","$9,595.76","$1,341,828.49","$10,242.97","$8,469.24","$84,428.42",$644.49,"$1,316.00"
134066,2017,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,13,Outpatient Other,"3,064",850,145,"$80,120.81",$94.26,$45.52,"$80,120.81",$94.26,$45.52,$0.00,$0.00,$0.00
134035,2017,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,29,Pharmacy,138,104,286,"$4,006.89",$38.53,$22.44,"$4,006.89",$38.53,$22.44,$0.00,$0.00,$0.00
134779,2017,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,290,Hospital Inpatient Professional Services,"2,024","1,445","2,459","$199,466.21",$138.04,$72.62,"$199,466.21",$138.04,$72.62,$0.00,$0.00,$0.00
135667,2017,011,Big Stone,MEDICARE,3,45 - 64 years,F,18,Hospital Inpatient Professional Services,301,84,216,"$28,071.67",$334.19,$152.16,"$23,679.81",$281.90,$124.16,"$4,391.86",$52.28,$22.09
136411,2017,015,Brown,MEDICARE,2,19 - 44 years,F,48,Clinic/Office,835,428,563,"$52,361.46",$122.34,$90.97,"$40,608.09",$94.88,$71.44,"$11,753.37",$27.46,$18.22
137203,2017,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,16,Home Health,322,287,174,"$13,881.05",$48.37,$57.57,"$13,881.05",$48.37,$57.57,$0.00,$0.00,$0.00
138163,2017,025,Chisago,COMMERCIAL,3,45 - 64 years,M,78,Ambulance,257,109,869,"$257,380.09","$2,361.29","$2,092.13","$228,007.26","$2,091.81","$1,647.30","$29,372.83",$269.48,$0.00
139219,2017,029,Clearwater,MEDICARE,5,75 years and older,M,27,Ambulance,258,93,311,"$28,837.84",$310.08,$127.24,"$25,433.03",$273.47,$127.24,"$3,404.81",$36.61,$0.00
140203,2017,035,Crow Wing,MEDICARE,3,45 - 64 years,M,14,Hospice,"2,143",207,118,"$225,051.57","$1,087.21",$0.00,"$225,051.57","$1,087.21",$0.00,$0.00,$0.00,$0.00
140851,2017,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,30,Hospital Inpatient Professional Services,290,152,281,"$31,647.12",$208.20,$97.09,"$31,647.12",$208.20,$97.09,$0.00,$0.00,$0.00
141667,2017,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,37,DME (Durable Medical Equipment),273,171,407,"$59,256.05",$346.53,$88.52,"$59,234.35",$346.40,$88.52,$21.70,$0.13,$0.00
142507,2017,047,Freeborn,MEDICARE,2,19 - 44 years,F,74,Hospital Outpatient,"3,645",825,882,"$197,030.53",$238.82,$157.89,"$153,490.48",$186.05,$123.78,"$43,540.05",$52.78,$31.59
143539,2017,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,027",Home Health,"15,951","12,498","9,292","$6,375,137.54",$510.09,$501.12,"$6,375,137.54",$510.09,$501.12,$0.00,$0.00,$0.00
144667,2017,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,30,Home Health,841,686,275,"$323,396.09",$471.42,$501.76,"$323,396.09",$471.42,$501.76,$0.00,$0.00,$0.00
145315,2017,061,Itasca,MEDICARE,5,75 years and older,F,277,Inpatient Non-acute Professional Services,"2,843","2,007","3,092","$183,616.92",$91.49,$72.61,"$172,600.38",$86.00,$69.82,"$11,016.54",$5.49,$0.00
146323,2017,067,Kandiyohi,MEDICARE,2,19 - 44 years,F,18,Hospital Inpatient,340,28,216,"$304,399.21","$10,871.40","$8,002.56","$271,499.21","$9,696.40","$7,035.64","$32,900.00","$1,175.00","$1,316.00"
147427,2017,075,Lake,COMMERCIAL,2,19 - 44 years,M,31,Emergency department,128,41,342,"$36,423.65",$888.38,$730.03,"$25,533.85",$622.78,$377.28,"$10,889.80",$265.60,$128.07
148531,2017,081,Lincoln,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,14,Hospital Inpatient Professional Services,200,89,163,"$19,589.38",$220.11,$43.49,"$19,589.38",$220.11,$43.49,$0.00,$0.00,$0.00
149443,2017,085,McLeod,MEDICARE,5,75 years and older,M,333,Hospital Inpatient Professional Services,"5,671","2,154","3,759","$602,909.56",$279.90,$138.78,"$564,072.94",$261.87,$132.20,"$38,836.62",$18.03,$0.00
150667,2017,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,19,Hospice,57,57,151,"$191,705.15","$3,363.25","$3,599.64","$191,705.15","$3,363.25","$3,599.64",$0.00,$0.00,$0.00
151411,2017,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,14,Ambulance,753,235,168,"$18,004.59",$76.62,$81.84,"$18,004.59",$76.62,$81.84,$0.00,$0.00,$0.00
152275,2017,101,Murray,MEDICARE,4,65 - 74 years,M,13,Outpatient Other,"1,094",100,151,"$52,483.38",$524.83,$21.30,"$42,446.72",$424.47,$21.30,"$10,036.66",$100.37,$0.00
152971,2017,105,Nobles,MEDICARE,3,45 - 64 years,F,97,Other,"1,044",570,"1,091","$84,046.16",$147.45,$87.00,"$72,216.18",$126.70,$85.60,"$11,829.98",$20.75,$0.00
153739,2017,109,Olmsted,MEDICARE,4,65 - 74 years,F,"3,502",Hospital Outpatient,"114,940","22,820","41,679","$11,173,267.51",$489.63,$133.10,"$9,412,174.75",$412.45,$112.41,"$1,761,092.76",$77.17,$22.49
154699,2017,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,112,DME (Durable Medical Equipment),347,213,"1,225","$48,789.23",$229.06,$98.93,"$48,773.73",$228.98,$98.93,$15.50,$0.07,$0.00
155803,2017,121,Pope,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,25,Hospital Inpatient,602,50,277,"$216,089.05","$4,321.78","$1,316.00","$215,521.25","$4,310.43","$1,316.00",$567.80,$11.36,$0.00
156739,2017,127,Redwood,COMMERCIAL,2,19 - 44 years,F,54,Other,192,114,593,"$21,660.59",$190.01,$70.00,"$11,960.23",$104.91,$30.75,"$9,700.36",$85.09,$37.19
134810,2017,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,250",Independent Lab,"13,313","5,209","13,470","$878,737.51",$168.70,$137.80,"$878,638.41",$168.68,$137.80,$99.10,$0.02,$0.00
135530,2017,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,27,Ambulance,179,100,295,"$12,020.02",$120.20,$77.00,"$12,020.02",$120.20,$77.00,$0.00,$0.00,$0.00
136298,2017,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,778,Hospital Outpatient,"17,791","4,482","8,246","$1,139,537.94",$254.25,$88.58,"$1,136,454.14",$253.56,$87.09,"$3,083.80",$0.69,$0.00
137066,2017,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,88,DME (Durable Medical Equipment),429,187,"1,013","$89,222.14",$477.12,$99.46,"$89,222.14",$477.12,$99.46,$0.00,$0.00,$0.00
137906,2017,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,249,Clinic/Office,"3,693","1,995","2,722","$194,810.39",$97.65,$61.21,"$189,482.43",$94.98,$59.82,"$5,327.96",$2.67,$0.00
138722,2017,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,12,Home Health,193,170,144,"$25,213.77",$148.32,$75.02,"$25,182.77",$148.13,$75.02,$31.00,$0.18,$0.00
139778,2017,033,Cottonwood,MEDICARE,3,45 - 64 years,F,197,Clinic/Office,"4,353","2,207","2,284","$256,942.36",$116.42,$71.41,"$211,646.52",$95.90,$57.12,"$45,295.84",$20.52,$12.23
140450,2017,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"4,574",Emergency department,"18,712","7,450","48,809","$2,124,005.65",$285.10,$235.97,"$2,114,854.58",$283.87,$235.97,"$9,151.07",$1.23,$0.00
141170,2017,041,Douglas,COMMERCIAL,3,45 - 64 years,M,65,Hospital Inpatient,"1,100",86,776,"$2,972,610.58","$34,565.24","$18,647.03","$2,836,835.35","$32,986.46","$18,068.49","$135,775.23","$1,578.78",$0.00
142010,2017,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,348,Clinic/Office,"3,336","1,774","3,662","$140,672.15",$79.30,$58.38,"$137,108.24",$77.29,$54.94,"$3,563.91",$2.01,$0.00
142802,2017,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,58,Hospital Inpatient Professional Services,"1,219",654,588,"$96,960.38",$148.26,$80.25,"$96,932.48",$148.21,$80.25,$27.90,$0.04,$0.00
143690,2017,053,Hennepin,MEDICARE,2,19 - 44 years,F,"1,344",Emergency department,"17,342","5,353","15,984","$950,801.53",$177.62,$160.93,"$737,832.18",$137.84,$122.28,"$212,969.35",$39.79,$32.93
144698,2017,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,283,Hospital Inpatient,"3,162",350,"3,080","$2,091,208.80","$5,974.88","$3,616.99","$2,090,460.00","$5,972.74","$3,616.99",$748.80,$2.14,$0.00
145634,2017,063,Jackson,MEDICARE,4,65 - 74 years,M,102,Independent Lab,706,212,"1,224","$18,191.55",$85.81,$33.44,"$17,381.76",$81.99,$31.17,$809.79,$3.82,$0.00
146714,2017,069,Kittson,MEDICARE,5,75 years and older,F,53,Inpatient Non-acute,886,239,550,"$410,727.28","$1,718.52",$54.39,"$372,760.70","$1,559.67",$54.39,"$37,966.58",$158.86,$0.00
147770,2017,077,Lake of the Woods,COMMERCIAL,2,19 - 44 years,M,20,Hospital Outpatient,133,49,194,"$23,946.05",$488.69,$172.75,"$7,477.87",$152.61,$0.00,"$16,468.18",$336.09,$143.49
149018,2017,083,Lyon,MEDICARE,4,65 - 74 years,M,837,Clinic/Office,"21,905","8,480","9,934","$953,245.20",$112.41,$63.73,"$813,857.55",$95.97,$51.62,"$139,387.65",$16.44,$4.09
149882,2017,089,Marshall,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,155,Clinic/Office,"1,686","1,065","1,633","$81,357.71",$76.39,$54.60,"$78,868.12",$74.05,$50.60,"$2,489.59",$2.34,$0.00
150842,2017,095,Mille Lacs,COMMERCIAL,2,19 - 44 years,F,486,Other,"1,704",876,"5,469","$166,562.88",$190.14,$84.59,"$121,894.17",$139.15,$45.00,"$44,668.71",$50.99,$10.00
151778,2017,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,80,Hospital Inpatient Professional Services,"1,227",564,845,"$114,768.77",$203.49,$58.08,"$114,750.17",$203.46,$58.08,$18.60,$0.03,$0.00
152738,2017,105,Nobles,COMMERCIAL,3,45 - 64 years,F,21,DME (Durable Medical Equipment),136,80,232,"$29,523.87",$369.05,$181.46,"$18,100.80",$226.26,$111.02,"$11,423.07",$142.79,$0.00
153674,2017,109,Olmsted,MEDICARE,2,19 - 44 years,F,180,Emergency department,"2,090",637,"2,154","$87,965.96",$138.09,$120.84,"$67,364.52",$105.75,$92.97,"$20,601.44",$32.34,$23.26
154586,2017,115,Pine,COMMERCIAL,2,19 - 44 years,M,15,Hospital Inpatient,178,20,157,"$210,473.00","$10,523.65","$5,955.87","$199,003.92","$9,950.20","$5,464.31","$11,469.08",$573.45,$0.00
155426,2017,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,66,Hospital Inpatient Professional Services,"1,394",600,679,"$118,107.31",$196.85,$111.06,"$118,098.01",$196.83,$111.06,$9.30,$0.02,$0.00
156194,2017,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"6,639",Emergency department,"49,382","16,821","67,046","$6,161,341.46",$366.29,$281.58,"$6,137,583.24",$364.88,$280.88,"$23,758.22",$1.41,$0.00
156866,2017,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,102,Other,"9,910","6,680","1,101","$1,744,453.50",$261.15,$213.22,"$1,743,801.00",$261.05,$213.16,$652.50,$0.10,$0.00
133676,2017,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,13,Clinic/Office,62,34,149,"$2,815.76",$82.82,$27.10,"$2,751.56",$80.93,$27.10,$64.20,$1.89,$0.00
134324,2017,005,Becker,COMMERCIAL,3,45 - 64 years,M,119,Emergency department,672,208,"1,383","$153,920.07",$740.00,$514.75,"$108,175.89",$520.08,$301.94,"$45,744.18",$219.92,$0.00
135164,2017,009,Benton,COMMERCIAL,5,75 years and older,M,22,Clinic/Office,511,263,261,"$15,520.50",$59.01,$25.68,"$12,103.52",$46.02,$21.44,"$3,416.98",$12.99,$0.00
